"id","title","displayAddress","bathrooms","bedrooms","addedOn","type","rera","propertyType","price"
"11217948","Skyline View I Luxurious Design I Perfect Harmony I Easy Payment Plan","Sonate Residences, Jumeirah Village Triangle, Dubai","2","0","2024-03-11T08:43:27+00:00","buy","0124723280","apartment","726315"
"11198941","NEW| READY| MODERN| POOL VIEW| HIGH FLOOR","Binghatti Crest, Jumeirah Village Circle, Dubai","2","3","2024-03-07T08:16:29+00:00","buy","71446817793","apartment","1550000"
"11074667","Best Deal in Masdar City Get Big Profit","Royal Park, Masdar City, Abu Dhabi","2","0","2024-02-15T07:04:56+00:00","buy","","apartment","420000"
"11224880","Ready studio | Next to Al Zahia City Centre","Muwaileh, Sharjah","2","0","2024-03-12T10:45:42+00:00","buy","","apartment","489250"
"11190315","READY NOW | MARINA VIEW | POSTHANDOVER |INVEST NOW","O2 Tower, Jumeirah Village Circle, Dubai","2","0","2024-03-06T06:08:47+00:00","buy","0070519376","apartment","600000"
"11203665","PRIME LOCATION | MULTIPLE OPTIONS  | FLEXIBLE PP","Azizi Riviera 63, Meydan, Dubai","2","0","2024-03-08T05:15:47+00:00","buy","0163360221","apartment","1142000"
"11147803","3 BR Apartment | Yasmin Village | Lagoon View","Terrace Apartments, Yasmin Village, Ras Al Khaimah","2","3","2024-02-27T16:56:06+00:00","buy","","apartment","399999"
"10883893","Great Price | Strategic Location | Eco-Friendly","Alreeman, Al Shamkha, Abu Dhabi","2","3","2024-01-15T07:19:53+00:00","buy","","apartment","1169200"
"10972801","Luxurious Apartment | Great Amenities | Prime","Radiant Boulevard, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-01-30T03:38:42+00:00","buy","","apartment","1213000"
"10754021","Amazing Facilities| Ideal Location| Corner Unit","Reeman Living II, Al Shamkha, Abu Dhabi","2","3","2023-12-20T03:02:02+00:00","buy","","apartment","1201500"
"10902991","Book with10K| 99 Months Installments | Freehold","Al Mamsha, Muwaileh, Sharjah","2","0","2024-01-17T09:05:52+00:00","buy","","apartment","495000"
"10754049","Corner Unit| Unique Features| Ideal Investment","Reeman Living II, Al Shamkha, Abu Dhabi","2","3","2023-12-20T03:04:17+00:00","buy","","apartment","1166400"
"10816767","Naya |  Lagoon Views & Direct Beach Access","Naya at District One, District One, Mohammed Bin Rashid City, Dubai","2","3","2024-01-03T05:07:47+00:00","buy","0883430277","apartment","4520800"
"10288582","balance of modern design and nature","Terrazzo Residences, Jumeirah Village Circle, Dubai","2","3","2023-09-19T17:43:13+00:00","buy","0309712893","apartment","2261000"
"11164622","Canal View | Brand New | Kitchen Equipped","Peninsula Four, Peninsula, Business Bay, Dubai","2","3","2024-03-01T08:53:10+00:00","buy","1758064541","apartment","5500000"
"11141990","Fancy 3BR Unit| Convenient Location|Best Amenities","Radiant Boulevard, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-02-27T05:50:05+00:00","buy","","apartment","1207000"
"10731225","Spacious 3BHK in Brand-new Tower | Pool View","Radiant Square, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2023-12-15T07:58:10+00:00","buy","","apartment","1250000"
"10288573","Urban oasis, garden view, eco life","Terrazzo Residences, Jumeirah Village Circle, Dubai","2","3","2023-09-19T17:31:28+00:00","buy","1303336969","apartment","2228000"
"10182967","balance of modern design and nature","Terrazzo Residences, Jumeirah Village Circle, Dubai","2","3","2023-08-28T05:26:15+00:00","buy","0613001082","apartment","2166000"
"11023012","Branded Furnished Apartment I Get your Golden Visa","Rosso Bay Residence, Al Marjan Island, Ras Al Khaimah","2","3","2024-02-07T01:35:48+00:00","buy","","apartment","4486000"
"10288579","Urban oasis, modern design, eco life","Terrazzo Residences, Jumeirah Village Circle, Dubai","2","3","2023-09-19T17:35:33+00:00","buy","0395178512","apartment","2115000"
"10941075","READY STUDIO| 4YRS PAYMENTP | IN LUXURY COMMUNITY","Al Mamsha, Muwaileh, Sharjah","2","0","2024-01-24T04:44:33+00:00","buy","","apartment","499000"
"10967520","READY NOW| BIG AREA | 4YRS PAYMENT PLAN | HIGH ROI","Al Mamsha, Muwaileh, Sharjah","2","0","2024-01-29T06:00:39+00:00","buy","","apartment","499000"
"10256319","LIV MARINA | Residents Lounge | Modern design","LIV Marina, Dubai Marina, Dubai","2","3","2023-09-12T17:49:05+00:00","buy","1989372626","apartment","6999548"
"10498737","Multiple Resale | Golf Course View | Investment Potential","Seven City JLT, Jumeirah Lake Towers, Dubai","2","3","2023-11-01T08:31:09+00:00","buy","71198925242","apartment","1980000"
"11055032","Discount10% | Fully Furnished | Smart Home","1WOOD Residence, Jumeirah Village Circle, Dubai","2","0","2024-02-12T15:48:35+00:00","buy","1486256166","apartment","528000"
"11233486","4 Years Post Handover Payment Plan | Smart Home","Aras Heights, Majan, Dubai","2","0","2024-03-13T12:09:39+00:00","buy","0205423985","apartment","660000"
"9958133","25% DISCOUNT ✦ FURNESHED ✦ HIGH FLOOR ✦ TOWER B","Diva, Yas Island, Abu Dhabi","2","3","2023-07-07T04:35:00+00:00","buy","","apartment","1351223"
"9954793","25% DISCOUNT ✦ FURNESHED ✦ GROUND FLOOR ✦ TOWER A","Diva, Yas Island, Abu Dhabi","2","3","2023-07-06T08:24:35+00:00","buy","","apartment","1347104"
"10723853","FREEHOLD | POOL VIEW | 2BHK | 1% PP | SPACIOUS","Al Mamsha, Muwaileh, Sharjah","2","3","2023-12-14T04:56:05+00:00","buy","","apartment","895000"
"10748343","LAKE VIEW | NEW LAUNCH | PAYMENT PLAN- 6 YEARS","Albero By Oro24, Liwan, Dubai Land, Dubai","2","0","2023-12-19T05:09:19+00:00","buy","1011700366","apartment","490000"
"11138315","GOLF COURSE VIEW+ FREE HOLD +FLEXIBLE PAYMENT PLAN","Vista by Prestige One, Dubai Sports City, Dubai","2","0","2024-02-26T12:29:50+00:00","buy","2004466023","apartment","570000"
"11074572","Get 40 % Discount Good Opportunity For Investment","Royal Park, Masdar City, Abu Dhabi","2","0","2024-02-15T06:58:24+00:00","buy","","apartment","400000"
"11144769","Hot Deal |Fully furnished | Vacant |","Bayz by Danube, Business Bay, Dubai","2","3","2024-02-27T07:45:09+00:00","buy","7184525029","apartment","2650000"
"10551192","Beautiful Apartment | Partial Marina View | Rented","Jumeirah Living Marina Gate, Marina Gate, Dubai Marina, Dubai","2","0","2023-11-11T08:45:38+00:00","buy","7148045079","apartment","2200000"
"10920470","Premium Development | 50% DLD Waiver | Luxury Lifestyle","Urban Oasis, Business Bay, Dubai","2","3","2024-01-20T14:12:15+00:00","buy","0393273742","apartment","5292302"
"11101933","FURNISHED | 5YRS PP | PRIME LOCATION | Smart Home","Red Square Tower, Jumeirah Village Triangle, Dubai","2","0","2024-02-20T07:06:54+00:00","buy","0362721150","apartment","545000"
"11218351","Offers Ramadan| 25%Discount | 5Years Payment Plan","Verdana 2, Dubai Investment Park, Dubai","2","0","2024-03-11T10:17:38+00:00","buy","0342283328","apartment","346000"
"10982038","READY NOW HIGH RENTED IN MAMSHA PROJECT 4YRS PLAN","Al Mamsha, Muwaileh, Sharjah","2","0","2024-01-31T06:31:36+00:00","buy","","apartment","499000"
"11048253","READY STUDIO | 4YRS PAYMENT PLAN | GATED COMMUNITY","Al Mamsha, Muwaileh, Sharjah","2","0","2024-02-11T04:55:27+00:00","buy","","apartment","499000"
"10111737","3 BR for Sale | Luxury Apartment | Golf Views","Seven City JLT, Jumeirah Lake Towers, Dubai","2","3","2023-08-12T03:24:34+00:00","buy","71198893205","apartment","2200000"
"11086480","20 %Discount/ Royal suite / Private Pool / H.O2024","Binghatti Gardenia, Jumeirah Village Circle, Dubai","2","3","2024-02-17T06:11:07+00:00","buy","1586047456","apartment","2990000"
"11144684","1% Monthly✅5 Years Payment Plan ✅Fully Kitchen Appliances","The Central Downtown, Arjan, Dubai","2","0","2024-02-27T07:38:29+00:00","buy","0064413630","apartment","750000"
"10680093","Spacious 1BR | Garden View | VACANT","Sun Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","0","2023-12-06T05:28:12+00:00","buy","","apartment","910000"
"11003753","Great Investment | Mordan Layout | 2024 Handover","Radiant Square, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-02-03T20:25:14+00:00","buy","","apartment","1400000"
"10586816","5% PP | FREEHOLD | 6 YEARS PP | PRIME LOCATION","Al Mamsha, Muwaileh, Sharjah","2","3","2023-11-16T15:10:04+00:00","buy","","apartment","1449000"
"10875745","Type B Villa | Palmera 2, Arabian Ranches","AZIZI Riviera, Meydan One, Meydan, Dubai","2","3","2024-01-12T10:47:24+00:00","buy","1730859026","apartment","4400000"
"9979215","Zero Commission / 5% DP / New Phase","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-07-12T06:51:15+00:00","buy","","apartment","1182000"
"10949741","10% down payment-Guaranteed ROI-Smart Home finishes","Maryam Island, Sharjah","2","3","2024-01-25T07:03:38+00:00","buy","","apartment","1300000"
"10718343","Stunning| Garden | Ground Floor Unit | 2 Parking","Al Ghadeer 2, Al Ghadeer, Abu Dhabi","2","3","2023-12-13T06:33:50+00:00","buy","","apartment","1300000"
"11014272","Furnished- Beach View- 1%Monthly|Luxury community","Oceanz by Danube, Maritime City, Dubai","2","0","2024-02-05T15:41:31+00:00","buy","1207826790","apartment","1041000"
"9802794","Exclusive | Ground Floor 3 BED | Park View |Rented","Urbana II, EMAAR South, Dubai South (Dubai World Central), Dubai","2","3","2023-05-29T02:30:08+00:00","buy","7148300001","apartment","1500000"
"10813602","READY to MOVE / BRAND NEW / Vacant / LIMIT UNIT","Blue Waves Tower, Dubai Residence Complex, Dubai","2","0","2024-01-02T11:41:24+00:00","buy","0657904007","apartment","550000"
"11035179","1% Monthly Payment Plan | High ROI | Luxury Living","Levanto By Oro24, Jumeirah Village Circle, Dubai","2","3","2024-02-08T08:32:19+00:00","buy","1051347466","apartment","1620000"
"11210723","apartment for sale in Sun Tower on Al Reem Island","Sun Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2024-03-10T01:53:18+00:00","buy","","apartment","1850000"
"11213638","GOOD FOR INVESTMENT AND LAYOUT | PRIME LOCATION","The Fairmont Palm Residence North, The Fairmont Palm Residences, Palm Jumeirah, Dubai","2","3","2024-03-11T02:54:40+00:00","buy","7165400850","apartment","11500000"
"11210721","Beautiful flat for sale in sun Tower l Reem Island","Sun Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2024-03-10T01:50:59+00:00","buy","","apartment","1800000"
"10298670","Furnished I  Ground floor with Terrace  I  Parking","Diva, Yas Island, Abu Dhabi","2","3","2023-09-21T12:34:04+00:00","buy","","apartment","1390000"
"10535504","Aquatic Oasis: Acua by Vincitore","Vincitore Dolce Vita, Arjan, Dubai","2","0","2023-11-08T08:07:44+00:00","buy","0280846414","apartment","695000"
"10129184","Amazing 3BR+Maid | Partial Sea View | Vacant Unit","Meera 1, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2023-08-16T04:43:58+00:00","buy","","apartment","1700000"
"10839619","25% DISCOUNT INVESTOR PRICE HANDOVER NEXT YEAR","Diva, Yas Island, Abu Dhabi","2","0","2024-01-07T11:03:35+00:00","buy","","apartment","580000"
"11097200","10% down payment-Guaranteed ROI-Smart Home finishes","Maryam Island, Sharjah","2","3","2024-02-19T12:08:27+00:00","buy","","apartment","1300000"
"10717912","Modern 3BR Unit| Good Community| Spacious Layout","Al Ghadeer 2, Al Ghadeer, Abu Dhabi","2","3","2023-12-13T05:49:31+00:00","buy","","apartment","1100000"
"10251617","Luxurious 3BR Apartment | High Floor | Huge Size","Marina Blue Tower, Marina Square, Al Reem Island, Abu Dhabi","2","3","2023-09-12T03:19:19+00:00","buy","","apartment","2600000"
"10927605","10% Booking! | Prime Investment! | Community View!","The Orchard Place, Jumeirah Village Circle, Dubai","2","0","2024-01-22T06:17:30+00:00","buy","0526358481","apartment","699000"
"10738377","TAYPE G + TERRACE / COMPLETION Q3 2024 /SPACIOUS","Luma 22, Jumeirah Village Circle, Dubai","2","3","2023-12-17T07:23:38+00:00","buy","1296226034","apartment","2140000"
"11242603","Brand New 3 BHK | Corner view | Ready to Move","Azizi Riviera 19, Meydan One, Meydan, Dubai","2","3","2024-03-15T07:30:37+00:00","buy","71149777382","apartment","2000000"
"11031900","COOL COMMUNITY◆AMAZING FACILITIES◆PRIME LOCATION","Waterfall District, Al Ghadeer, Abu Dhabi","2","3","2024-02-08T04:01:06+00:00","buy","","apartment","1400000"
"10989814","15% ROI| 20% CAP APP| SEA VIEW| WATER FRONT LIVING","The Bay Residence By Baraka, Yas Island, Abu Dhabi","2","0","2024-02-01T06:51:27+00:00","buy","","apartment","740000"
"11118473","READY \ FULLY FURNISHED \ 2YRS POST HAND OVER","Blue Waves Tower, Dubai Residence Complex, Dubai","2","0","2024-02-22T09:47:18+00:00","buy","0370902130","apartment","618170"
"11144782","Amazing Lifestyle | Cozy 3BR Unit| Best Amenities","Radiant Boulevard, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-02-27T07:45:54+00:00","buy","","apartment","1207000"
"11086219","Fully Furnished✅5 YRS Payment Plan✅ROI 60K YEARLY✅","Red Square Tower, Jumeirah Village Triangle, Dubai","2","0","2024-02-17T05:20:24+00:00","buy","1177209556","apartment","600000"
"10646721","Marina View I Low Floor I Fully Furnished By Emaar","Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai","2","3","2023-11-28T09:03:36+00:00","buy","0259909207","apartment","6900000"
"10782709","In JVC |Designed by Versace| Furnished","Empire Suites, Jumeirah Village Circle, Dubai","2","0","2023-12-26T06:18:57+00:00","buy","0198643603","apartment","925999"
"11135310","Open to All Nationalities,Easy Payments!Invest Now","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2024-02-26T07:24:01+00:00","buy","","apartment","1160000"
"10892034","Investment | 12Yrs Rent Guarantee | Beach Access","Cote D' Azur Hotel, The Heart of Europe, The World Islands, Dubai","2","0","2024-01-16T04:17:08+00:00","buy","1476710893","apartment","1750000"
"11074978","Three Bedroom | Apartment | Large Balcony","ACES Chateau, Jumeirah Village Circle, Dubai","2","3","2024-02-15T11:28:04+00:00","buy","7117962985","apartment","1410000"
"11091910","Exclusive | Immaculate Condition | Modern Finishes","Al Ghaf 4, Al Ghaf, Greens, Dubai","2","3","2024-02-19T07:22:56+00:00","buy","7115059400","apartment","2500000"
"10513107","Spacious 3 BHK | Luxury | Vacant | R2M","Jasmine A, Jasmine, DAMAC Hills, Dubai","2","3","2023-11-04T05:40:09+00:00","buy","0187307660","apartment","2954000"
"11116080","10% Down payment✅1%monthly✅15%ROI✅Pool View","Bayz by Danube, Business Bay, Dubai","2","0","2024-02-22T06:19:23+00:00","buy","1139816602","apartment","1370000"
"11093409","10% Down payment✅1%monthly✅Private Pool✅12%Roi","Samana Barari Views, Majan, Dubai","2","0","2024-02-19T05:46:18+00:00","buy","0245475723","apartment","670000"
"11114911","10% Down payment✅freehold.✅12%ROI✅Fully Furnished","Pearl House III, Jumeirah Village Circle, Dubai","2","0","2024-02-22T04:44:25+00:00","buy","0198925524","apartment","656000"
"10800767","Private pool | 8-yrs PP I 1% monthly |","Samana Barari Views, Majan, Dubai","2","0","2023-12-29T11:16:56+00:00","buy","1197469562","apartment","1800630"
"9979286","NEW LAUNCH | LUXURIOUS UNIT | HIGH ROI","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-07-12T07:02:42+00:00","buy","","apartment","1118200"
"11235919","Studio for sale, Aljada, Sharjah free hold","Al Zahia, Muwaileh Commercial, Sharjah","2","0","2024-03-14T02:55:28+00:00","buy","","apartment","330000"
"11212397","High Floor | Hot Deal | Boulevard","Radiant Boulevard, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-03-10T10:12:56+00:00","buy","","apartment","1365000"
"11160914","8 years Payment Plan | Dome and Waterfall View","Sky Residences, Expo City, Dubai","2","3","2024-02-29T17:30:06+00:00","buy","1990799258","apartment","4234000"
"11067717","1% MONTHLY |P.P 6 YEAR |HIGH RIO|LIMITED UNITES ..","The Central Downtown, Arjan, Dubai","2","0","2024-02-14T07:25:01+00:00","buy","0064413630","apartment","670000"
"11013674","Amazing Sea View - Penthouse for sale- Al Marjan Island","Fayrouz, Bab Al Bahar, Al Marjan Island, Ras Al Khaimah","2","3","2024-02-05T15:14:36+00:00","buy","","apartment","2600000"
"11208840","3BR+Study Room+Pvt Pool I Furnished I Payment Plan","Pearlz by Danube, Al Furjan, Dubai","2","3","2024-03-09T10:22:23+00:00","buy","71408453929","apartment","2500000"
"10536154","Prime Location|High Floor Balcony Maid & Store","Tower 1, Al Reef Downtown, Al Reef, Abu Dhabi","2","3","2023-11-08T09:04:47+00:00","buy","","apartment","1200000"
"11193512","3 Bedroom + Study + Pool I High End Finishing I 50/50 Payment Plan","48 Parkside, Arjan, Dubai","2","3","2024-03-06T10:29:34+00:00","buy","0778438345","apartment","1720048"
"10908909","Luxury 3 Bhk | Sea View | Great Lifestyle","Radiant Boulevard, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-01-18T07:17:20+00:00","buy","","apartment","1194500"
"10755639","✅Magnificent Unit| Partly Furnished| Invest Now","Al Ghadeer 2, Al Ghadeer, Abu Dhabi","2","3","2023-12-20T05:51:50+00:00","buy","","apartment","1350000"
"10892076","Beautiful Town house |Duple Row |Mid Unite","The Dahlias, Yas Acres, Yas Island, Abu Dhabi","2","3","2024-01-16T04:21:38+00:00","buy","","apartment","4100000"
"10660544","3 bedroom apartment | Open view | 5% payment","Rove Home, Aljada, Sharjah","2","3","2023-11-30T13:08:14+00:00","buy","0844783268","apartment","2608000"
"10660603","3BR | Luxury lifestyle | Prime location | 5% DP","Nesba, Aljada, Sharjah","2","3","2023-11-30T13:50:30+00:00","buy","0844783268","apartment","2242000"
"11125161","Canal View | Brand New | Kitchen Equipped","Peninsula Four, Peninsula, Business Bay, Dubai","2","3","2024-02-23T14:42:47+00:00","buy","1758064541","apartment","6500000"
"11023131","Upgraded I Spacious I Investor Deal I Laundry Room","The Views 1, The Views, Dubai","2","3","2024-02-07T01:55:43+00:00","buy","7115091700","apartment","2300000"
"10708603","No Commission | 5% Down Payment | Unique Community","Reeman Living II, Al Shamkha, Abu Dhabi","2","3","2023-12-12T01:27:16+00:00","buy","","apartment","1110000"
"10565579","HANDOVER DONE | HIGH FLOOR | HIGH ROI | SMART HOME","Binghatti Crest, Jumeirah Village Circle, Dubai","2","3","2023-11-14T04:33:00+00:00","buy","1862855226","apartment","1632000"
"10338997","Hot Deal |No Commission |Fully Furnished |High ROI","Plaza, Masdar City, Abu Dhabi","2","0","2023-09-30T15:21:05+00:00","buy","","apartment","320000"
"11130225","SUPER LUXURY PROJECT | 1%MONTHLY | LIMITED OFFER","Levanto By Oro24, Jumeirah Village Circle, Dubai","2","3","2024-02-25T05:54:54+00:00","buy","1154637946","apartment","1530000"
"11057846","Luxurious Units | 5% DP Only | Affordable Pricing","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2024-02-13T05:28:37+00:00","buy","","apartment","1181000"
"10778003","Next to the metro|Fully furnished|10%ROI","Serene Gardens, Discovery Gardens, Dubai","2","0","2023-12-25T07:07:49+00:00","buy","0061475088","apartment","610000"
"10557720","Zero Commision | High ROI | Payment Plan","Adhara Star, Arjan, Dubai","2","3","2023-11-13T03:42:21+00:00","buy","1405794817","apartment","1930000"
"10589478","Zero Commision | High ROI | Payment Plan","Adhara Star, Arjan, Dubai","2","3","2023-11-17T07:03:25+00:00","buy","0318270511","apartment","1930000"
"10543886","Convenient Location | Family Home  | Premium 3 BR","Adhara Star, Arjan, Dubai","2","3","2023-11-09T11:15:50+00:00","buy","0812496132","apartment","1700000"
"10390405","Hand over  Couple of months furnished with payment","The Community, Jumeirah Village Triangle, Dubai","2","0","2023-10-11T05:42:13+00:00","buy","0253948407","apartment","635000"
"10496227","Elegant 3BR | Spectacular View | Great Amenities","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-11-01T05:00:15+00:00","buy","","apartment","1100000"
"11130130","58K Down payment⭐12%ROI ⭐4 Years Payment Plan","Red Square Tower, Jumeirah Village Triangle, Dubai","2","0","2024-02-25T05:26:49+00:00","buy","1456201323","apartment","580002"
"11141351","1%Monthly✅Pool View✅40%Discount✅10% Down Payment","Verdana 2, Dubai Investment Park, Dubai","2","0","2024-02-27T04:49:06+00:00","buy","0458285624","apartment","270000"
"10539127","Pool View | Elite Location| Perfect Investment","Diva, Yas Island, Abu Dhabi","2","3","2023-11-09T03:11:11+00:00","buy","","apartment","1347104"
"10546023","Pool View | Elite Apartment | Prime Location","Diva, Yas Island, Abu Dhabi","2","3","2023-11-10T04:46:16+00:00","buy","","apartment","1351223"
"10646865","New Project| Luxurious Amenities| Elite Location","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-11-28T09:11:04+00:00","buy","","apartment","1123700"
"10646797","Prime Location| Luxury Living| New Project","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-11-28T09:07:08+00:00","buy","","apartment","1157900"
"11079733","Good Price Offer | Newly Built and Best Community","Al Ghadeer 2, Al Ghadeer, Abu Dhabi","2","3","2024-02-16T07:09:58+00:00","buy","","apartment","1200000"
"9449047","With Large Balcony and Stunning View of Mangrove","Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2023-02-23T05:19:02+00:00","buy","","apartment","2090000"
"11247117","Genuine Offer | Excellent Family Home | Get Now","Al Reef Downtown, Al Reef, Abu Dhabi","2","3","2024-03-15T13:27:47+00:00","buy","","apartment","1050000"
"10016513","Distress Sale 3 Bed Room Hall For Sale","Emirates City, Ajman","2","3","2023-07-20T07:30:44+00:00","buy","","apartment","260000"
"10893759","Great Location | Fantastic Community | Panoramic View","Sky Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2024-01-16T10:54:18+00:00","buy","","apartment","2000000"
"9965429","Modern Conveniences & Entertainment l All Within Your Reach","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-07-09T09:21:44+00:00","buy","","apartment","1182000"
"10884503","Luxury 3Bhk|Sea View |Great Lifestyle| Good Layout","Radiant Boulevard, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2024-01-15T04:06:20+00:00","buy","","apartment","1200000"
"10850527","COMMUNITY VIEW | PRIVATE GARDEN | GOOD PRICE","Al Ghadeer, Abu Dhabi","2","3","2024-01-09T05:25:25+00:00","buy","","apartment","1300000"
"10285397","Open view 3 bed room hall for sale with 1 parking","Emirates City, Ajman","2","3","2023-09-19T06:06:52+00:00","buy","","apartment","245000"
"10951294","Full Furnished 2 bedroom APT l Vacant l Hot Deal","Al Reef Downtown, Al Reef, Abu Dhabi","2","3","2024-01-25T09:01:30+00:00","buy","","apartment","850000"
"9413617","Fully Furnished Luxury Unit | Yas Bay Views","Diva, Yas Island, Abu Dhabi","2","3","2023-02-14T04:15:35+00:00","buy","","apartment","1585000"
"8968667","Fantastic 3 Bed room Hall for sale with 1 Parking","Paradise Lakes Tower B6, Paradise Lakes Towers, Emirates City, Ajman","2","3","2022-09-14T09:57:21+00:00","buy","","apartment","280000"
"11219864","For sale a luxury apartment A view of Al Qasba","Al Khan, Sharjah","2","3","2024-03-12T02:49:11+00:00","buy","","apartment","650000"
"10193042","Cozy Unit |Terraced Studio Apartment w/ Balcony","Al Ghadeer, Abu Dhabi","2","0","2023-08-30T03:58:47+00:00","buy","","apartment","450000"
"9959872","Fantastic 3 Bed room Hall for Sale with 1 Parking","Paradise Lakes Towers, Emirates City, Ajman","2","3","2023-07-07T08:44:44+00:00","buy","","apartment","255000"
"10316232","Brand new/Golf facing/Call me","Greenside Residence, Dubai Hills, Dubai Hills Estate, Dubai","2","3","2023-09-25T09:10:16+00:00","buy","0916652094","apartment","3306888"
"10799513","Rented unit | Well Maintained | Community view","Afnan 4, Midtown, Dubai Production City (IMPZ), Dubai","2","0","2023-12-29T07:44:13+00:00","buy","7124753026","apartment","530000"
"10502727","NOOK 2|LARGE UNIT|2BR@800K|3BR AT 2M!","The Nook 2, The Nook, Wasl Gate, Dubai","2","3","2023-11-02T05:21:44+00:00","buy","71240651613","apartment","2100000"
"10798821","Private Pool | Call me | Post Handover PP !!","IVY Garden, Dubai Land, Dubai","2","3","2023-12-29T05:52:28+00:00","buy","0077979978","apartment","1699866"
"10777439","Mangrove View⏳ Rented⏳3BHK + Maid","Mangrove Place, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2023-12-25T05:47:12+00:00","buy","","apartment","1700000"
"9510294","Smart Home | Fully Equipped Kitchen | Book Today","Luma 22, Jumeirah Village Circle, Dubai","2","0","2023-03-11T05:54:41+00:00","buy","0664031750","apartment","1225105"
"11246283","4 Years Post Handover Payment Plan | Smart Home","Aras Heights, Majan, Dubai","2","0","2024-03-15T12:09:43+00:00","buy","0205423985","apartment","660000"
"11106068","apartment for sale in Sun Tower on Al Reem Island","Sun Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2024-02-21T02:19:55+00:00","buy","","apartment","1850000"
"11140273","Mesmerizing Sea View |Payment Plan Available","Al Marjan Island, Ras Al Khaimah","2","0","2024-02-27T07:15:09+00:00","buy","","apartment","1300010"
"11230928","Lagoon Views 3br | Community view | 02 series","Lagoon Views, District One, Mohammed Bin Rashid City, Dubai","2","3","2024-03-13T05:35:40+00:00","buy","1507136401","apartment","6500000"
"8741796","Amazing Views I Spacious 3 BR Unit I With Balcony","Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2022-06-02T05:40:57+00:00","buy","","apartment","2300000"
"11083678","1% MONTHLY|7 YEARS PLAN|LUXURY FURNISHED","MAG 330, City of Arabia, Dubai","2","0","2024-02-16T10:09:10+00:00","buy","1067404951","apartment","788000"
"11230698","Park View | 3 bedroom | Castleton","Castleton, Central Park at City Walk, City Walk, Dubai","2","3","2024-03-13T05:22:26+00:00","buy","0820056075","apartment","7500000"
"10518142","Amazing Full Canal l Great Amenities |","Waters Edge, Yas Island, Abu Dhabi","2","3","2023-11-06T03:55:56+00:00","buy","","apartment","2200000"
"10306867","Stunning Burj Khalifa View | Exclusive","The Address Dubai Mall, Downtown Dubai, Dubai","2","3","2023-09-23T03:34:44+00:00","buy","7142798230","apartment","10000000"
"10970909","Pool View | Near Metro | High ROI | Fully Furnished","Serene Gardens, Discovery Gardens, Dubai","2","0","2024-01-29T12:15:39+00:00","buy","1126549681","apartment","640000"
"10642968","⚡Hot Deal | High ROI | Close To Facilities","Al Khaleej Village, Al Ghadeer, Abu Dhabi","2","3","2023-11-28T02:36:16+00:00","buy","","apartment","1000000"
"10974824","Duplex 3 BR with Full Sea View High Floor","Shams 1, Shams, Jumeirah Beach Residence, Dubai","2","3","2024-01-30T10:28:29+00:00","buy","7116170100","apartment","8500000"
"11084386","Luxurious 3Br in Prime Location | Stunning Views","AZIZI Pearl, Al Furjan, Dubai","2","3","2024-02-16T16:31:05+00:00","buy","1368954078","apartment","1245000"
"10164203","READY IN 09/2024 | HIGH ROI | CENTRAL LOCATION","Binghatti House, Jumeirah Village Circle, Dubai","2","0","2023-08-23T10:29:00+00:00","buy","0055913725","apartment","600000"
"10391991","Vacant | Fully Upgraded Furnished | Burj view |","Standpoint Tower 1, Standpoint Towers, Downtown Dubai, Dubai","2","3","2023-10-11T08:05:02+00:00","buy","7195874960","apartment","4200000"
"10587631","Genuine Resale|Payment Plan| Furnished| Near Metro","Golf Views Seven City, Jumeirah Lake Towers, Dubai","2","3","2023-11-17T03:04:32+00:00","buy","1295197365","apartment","2000000"
"11041994","Modern Layout 3 BR | Great Investment","Green Diamond 1 B, Green Diamond 1, Arjan, Dubai","2","3","2024-02-09T13:26:52+00:00","buy","7199848558","apartment","1087000"
